"Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
241,"Golden Road Hefeweizen (2012)",548,0.046,15,"Hefeweizen",16,"Golden Road Brewing","Los Angeles"," CA"
242,"Skylight",2043,0.056,20,"Dunkelweizen",12,"New Republic Brewing Company","College Station"," TX"
242,"Kadigan",2042,0.056,30,"American Blonde Ale",12,"New Republic Brewing Company","College Station"," TX"
242,"Dammit Jim!",2041,0.052,50,"American Amber / Red Ale",12,"New Republic Brewing Company","College Station"," TX"
243,"Infamous IPA",2038,0.07,75,"American IPA",12,"Infamous Brewing Company","Austin"," TX"
243,"Hijack",1774,0.055,20,"Cream Ale",12,"Infamous Brewing Company","Austin"," TX"
244,"The Gilded Age",2037,0.045,NA,"Munich Helles Lager",12,"Two Henrys Brewing Company","Plant City"," FL"
245,"Getaway",2036,0.052,30,"German Pilsener",16,"Lift Bridge Brewing Company","Stillwater"," MN"
245,"Farm Girl Saison",1168,0.06,30,"Saison / Farmhouse Ale",16,"Lift Bridge Brewing Company","Stillwater"," MN"
246,"Pub Ale",2033,0.038,18,"English Dark Mild Ale",12,"Lucky Town Brewing Company","Jackson"," MS"
246,"Ballistic Blonde",2032,0.051,31,"Belgian Pale Ale",12,"Lucky Town Brewing Company","Jackson"," MS"
247,"Golden Fleece",2031,0.045,35,"Belgian Pale Ale",12,"Quest Brewing Company","Greenville"," SC"
247,"Smoking Mirror",2030,0.055,30,"American Porter",12,"Quest Brewing Company","Greenville"," SC"
248,"Tropicalia",2029,0.065,65,"American IPA",12,"Creature Comforts","Athens"," GA"
248,"Athena",2028,0.045,NA,"Berliner Weissbier",12,"Creature Comforts","Athens"," GA"
249,"Pursuit",2026,0.07,40,"American IPA",12,"Half Full Brewery","Stamford"," CT"
249,"Half Full Bright Ale",1361,0.052,18,"American Blonde Ale",12,"Half Full Brewery","Stamford"," CT"
250,"Montauk Light",2024,0.035,NA,"Light Lager",12,"Southampton Publick House","Southampton"," NY"
251,"Enlighten",2019,0.045,NA,"Kölsch",16,"Chapman's Brewing","Angola"," IN"
251,"Ale Cider",2018,0.065,8,"Fruit / Vegetable Beer",16,"Chapman's Brewing","Angola"," IN"
251,"Pail Ale",2017,0.055,30,"American Pale Ale (APA)",16,"Chapman's Brewing","Angola"," IN"
251,"Englishman",2016,0.045,NA,"English Brown Ale",16,"Chapman's Brewing","Angola"," IN"
252,"Barrio Blanco",2005,0.06,60,"American IPA",12,"Barrio Brewing Company","Tucson"," AZ"
252,"Barrio Tucson Blonde",1343,0.045,NA,"American Blonde Ale",12,"Barrio Brewing Company","Tucson"," AZ"
253,"Giant DIPA",2002,0.089,88,"American Double / Imperial IPA",16,"Santa Cruz Mountain Brewing","Santa Cruz"," CA"
253,"Dread Brown Ale",1683,0.054,NA,"American Brown Ale",12,"Santa Cruz Mountain Brewing","Santa Cruz"," CA"
253,"Casinos IPA",1362,0.07,NA,"English India Pale Ale (IPA)",16,"Santa Cruz Mountain Brewing","Santa Cruz"," CA"
254,"Old Detroit",1998,0.056,NA,"American Amber / Red Ale",12,"Frankenmuth Brewery","Frankenmuth"," MI"
254,"Batch 69 IPA",1556,0.069,69,"American IPA",12,"Frankenmuth Brewery","Frankenmuth"," MI"
254,"Twisted Helles Summer Lager",1208,0.055,18,"Munich Helles Lager",12,"Frankenmuth Brewery","Frankenmuth"," MI"
255,"Bushwhacker Cider",1986,0.069,NA,"Cider",16,"Meckley's Cidery","Somerset Center"," MI"
255,"Weim-R-Iner",1985,0.069,NA,"Cider",16,"Meckley's Cidery","Somerset Center"," MI"
255,"Cherry Bomb",1984,0.069,NA,"Cider",16,"Meckley's Cidery","Somerset Center"," MI"
256,"Brontide",1983,0.05,NA,"American Black Ale",12,"Stillwater Artisanal Ales","Baltimore"," MD"
256,"Brontide",1631,0.05,NA,"American Black Ale",12,"Stillwater Artisanal Ales","Baltimore"," MD"
256,"Classique",1344,0.045,NA,"Saison / Farmhouse Ale",12,"Stillwater Artisanal Ales","Baltimore"," MD"
257,"Hardcore Chimera",1981,0.09,NA,"American Double / Imperial IPA",16,"Finch's Beer Company","Chicago"," IL"
257,"Sobek & Set",1664,0.08,80,"American Black Ale",16,"Finch's Beer Company","Chicago"," IL"
257,"Nuclear Winter",1663,0.086,NA,"Belgian Strong Dark Ale",16,"Finch's Beer Company","Chicago"," IL"
257,"Wet Hot American Wheat Ale",1662,0.05,22,"American Pale Wheat Ale",16,"Finch's Beer Company","Chicago"," IL"
257,"Secret Stache Stout",941,0.053,NA,"American Stout",16,"Finch's Beer Company","Chicago"," IL"
257,"Fascist Pig Ale",935,0.08,72,"American Amber / Red Ale",16,"Finch's Beer Company","Chicago"," IL"
257,"Cut Throat Pale Ale",809,0.055,NA,"American Pale Ale (APA)",16,"Finch's Beer Company","Chicago"," IL"
257,"Threadless IPA",481,0.075,NA,"American IPA",16,"Finch's Beer Company","Chicago"," IL"
257,"Cut Throat Pale Ale (2011)",351,0.055,NA,"American Pale Ale (APA)",16,"Finch's Beer Company","Chicago"," IL"
257,"Golden Wing Blonde Ale",350,0.047,NA,"American Blonde Ale",16,"Finch's Beer Company","Chicago"," IL"
258,"LuckenBock",1972,0.07,18,"Bock",16,"South Austin Brewery","South Austin"," TX"
258,"Texas Pale Ale (TPA)",1971,0.055,40,"American IPA",16,"South Austin Brewery","South Austin"," TX"
258,"6 String Saison",1970,0.08,NA,"Saison / Farmhouse Ale",16,"South Austin Brewery","South Austin"," TX"
258,"Kol' Beer",1969,0.05,22,"Kölsch",16,"South Austin Brewery","South Austin"," TX"
259,"Wagon Party",1966,0.054,55,"California Common / Steam Beer",12,"Bauhaus Brew Labs","Minneapolis"," MN"
259,"Sky-Five",1965,0.067,70,"American IPA",12,"Bauhaus Brew Labs","Minneapolis"," MN"
259,"Stargrazer",1964,0.05,28,"Schwarzbier",12,"Bauhaus Brew Labs","Minneapolis"," MN"
259,"Wonderstuff",1963,0.054,48,"German Pilsener",12,"Bauhaus Brew Labs","Minneapolis"," MN"
260,"Ozark American Pale Ale",1961,0.04,39,"American Pale Ale (APA)",12,"Ozark Beer Company","Rogers"," AR"
261,"Train Wreck",1952,0.082,NA,"American Amber / Red Ale",16,"Mountain Town Brewing Company ","Mount Pleasant"," MI"
262,"Overgrown American Pale Ale",1946,0.055,55,"American Pale Ale (APA)",12,"Otter Creek Brewing","Waterbury"," VT"
263,"Birdhouse Pale Ale",1945,0.05,NA,"Belgian Pale Ale",12,"The Brewer's Art","Baltimore"," MD"
263,"Ozzy",1079,0.073,NA,"Belgian Pale Ale",12,"The Brewer's Art","Baltimore"," MD"
263,"Resurrection",94,0.07,NA,"Dubbel",12,"The Brewer's Art","Baltimore"," MD"
264,"Incredible Pedal IPA",1944,0.07,NA,"American IPA",12,"Denver Beer Company","Denver"," CO"
264,"Graham Cracker Porter",1943,0.05,NA,"American Porter",12,"Denver Beer Company","Denver"," CO"
265,"Rudie Session IPA",1942,0.045,NA,"American IPA",12,"Ska Brewing Company","Durango"," CO"
265,"Taster's Choice",1708,0.074,NA,"Doppelbock",12,"Ska Brewing Company","Durango"," CO"
265,"Modus Hoperandi",1521,0.068,65,"American IPA",12,"Ska Brewing Company","Durango"," CO"
265,"Estival Cream Stout",1297,0.058,15,"American Stout",12,"Ska Brewing Company","Durango"," CO"
265,"Vernal Minthe Stout",1192,0.058,NA,"American Stout",12,"Ska Brewing Company","Durango"," CO"
265,"Hibernal Vinifera Stout",1013,0.08,NA,"Foreign / Export Stout",12,"Ska Brewing Company","Durango"," CO"
265,"Autumnal Molé Stout",774,NA,NA,"American Stout",12,"Ska Brewing Company","Durango"," CO"
265,"Mexican Logger",386,0.042,18,"American Pale Lager",12,"Ska Brewing Company","Durango"," CO"
265,"True Blonde Ale",70,0.053,NA,"American Blonde Ale",12,"Ska Brewing Company","Durango"," CO"
265,"Euphoria Pale Ale",69,0.061,NA,"American Pale Ale (APA)",12,"Ska Brewing Company","Durango"," CO"
265,"ESB Special Ale",68,0.057,58,"Extra Special / Strong Bitter (ESB)",12,"Ska Brewing Company","Durango"," CO"
265,"Modus Hoperandi",67,0.068,65,"American IPA",12,"Ska Brewing Company","Durango"," CO"
266,"Almanac IPA",1938,0.062,72,"American IPA",12,"Tractor Brewing Company","Albuquerque"," NM"
266,"Milk Mustachio Stout",1937,0.065,NA,"Milk / Sweet Stout",12,"Tractor Brewing Company","Albuquerque"," NM"
266,"Farmer's Tan Red Ale",1936,0.06,30,"American Amber / Red Ale",12,"Tractor Brewing Company","Albuquerque"," NM"
267,"Fresh Cut Pilsner",1931,0.046,NA,"American Pilsner",12,"Peak Organic Brewing Company","Portland"," ME"
267,"Summer Session Ale",1930,0.05,61,"American Pale Wheat Ale",12,"Peak Organic Brewing Company","Portland"," ME"
268,"Cape Cod Red",1928,0.055,35,"American Amber / Red Ale",16,"Cape Cod Beer","Hyannis"," MA"
268,"Beach Blonde",1927,0.049,10,"American Blonde Ale",16,"Cape Cod Beer","Hyannis"," MA"
269,"Long Trail IPA",1926,0.059,42,"English India Pale Ale (IPA)",12,"Long Trail Brewing Company","Bridgewater Corners"," VT"
269,"Long Trail Ale",1924,0.046,30,"American Amber / Red Ale",12,"Long Trail Brewing Company","Bridgewater Corners"," VT"
269,"Double Bag",1090,0.072,33,"Altbier",16,"Long Trail Brewing Company","Bridgewater Corners"," VT"
269,"Blackbeary Wheat",574,0.04,8,"Fruit / Vegetable Beer",12,"Long Trail Brewing Company","Bridgewater Corners"," VT"
269,"Long Trail Ale (1)",573,0.046,30,"Altbier",12,"Long Trail Brewing Company","Bridgewater Corners"," VT"
270,"Commotion APA",1923,0.052,49,"American Pale Ale (APA)",12,"Great Raft Brewing Company","Shreveport"," LA"
270,"Southern Drawl Pale Lager",1922,0.052,NA,"American Pale Lager",12,"Great Raft Brewing Company","Shreveport"," LA"
271,"Freeride APA",1921,0.053,40,"American Pale Ale (APA)",12,"Alaskan Brewing Company","Juneau"," AK"
271,"Alaskan Amber",1920,0.053,18,"Altbier",12,"Alaskan Brewing Company","Juneau"," AK"
272,"Left of the Dial IPA",1917,0.043,NA,"American IPA",12,"Notch Brewing Company","Ipswich"," MA"
272,"Notch Session Pils",1190,0.04,NA,"Czech Pilsener",12,"Notch Brewing Company","Ipswich"," MA"
273,"Petit Mutant",1916,0.06,NA,"American Wild Ale",16,"The Alchemist","Waterbury"," VT"
273,"The Crusher",1915,0.096,NA,"American Double / Imperial IPA",16,"The Alchemist","Waterbury"," VT"
273,"Beelzebub",1914,0.08,NA,"American Double / Imperial Stout",16,"The Alchemist","Waterbury"," VT"
273,"Focal Banger",1810,0.07,NA,"American IPA",16,"The Alchemist","Waterbury"," VT"
273,"Heady Topper",1111,0.08,120,"American Double / Imperial IPA",16,"The Alchemist","Waterbury"," VT"
273,"Heady Topper",379,0.08,120,"American Double / Imperial IPA",16,"The Alchemist","Waterbury"," VT"
274,"Hydraulion Red",1913,0.053,22,"Irish Red Ale",12,"Three Notch'd Brewing Company","Charlottesville"," VA"
274,"40 Mile IPA",1912,0.06,50,"American IPA",12,"Three Notch'd Brewing Company","Charlottesville"," VA"
275,"Big Chuck Barleywine",1909,0.099,NA,"American Barleywine",12,"Portside Brewery","Cleveland"," OH"
276,"Fresh Slice White IPA",1908,0.055,45,"American White IPA",12,"Otter Creek Brewing","Middlebury"," VT"
277,"Montauk Summer Ale",1907,0.056,28,"American Blonde Ale",12,"Montauk Brewing Company","Montauk"," NY"
277,"Driftwood Ale",1906,0.06,49,"Extra Special / Strong Bitter (ESB)",12,"Montauk Brewing Company","Montauk"," NY"
278,"Let It Ride IPA",1903,0.068,90,"American IPA",12,"Indeed Brewing Company","Minneapolis"," MN"
278,"Stir Crazy Winter Ale",1691,0.065,22,"Winter Warmer",12,"Indeed Brewing Company","Minneapolis"," MN"
278,"Sweet Yamma Jamma Ale",1555,0.05,10,"Fruit / Vegetable Beer",12,"Indeed Brewing Company","Minneapolis"," MN"
278,"Shenanigans Summer Ale",1115,0.046,27,"American Pale Wheat Ale",12,"Indeed Brewing Company","Minneapolis"," MN"
278,"Midnight Ryder",729,0.065,80,"American Black Ale",12,"Indeed Brewing Company","Minneapolis"," MN"
278,"Day Tripper Pale Ale",728,0.054,45,"American Pale Ale (APA)",12,"Indeed Brewing Company","Minneapolis"," MN"
279,"Lost Sailor IPA",1900,0.055,40,"English India Pale Ale (IPA)",12,"Berkshire Brewing Company","South Deerfield"," MA"
279,"Steel Rail Extra Pale Ale",1317,0.053,20,"American Pale Ale (APA)",12,"Berkshire Brewing Company","South Deerfield"," MA"
280,"La Ferme Urbaine Farmhouse Ale",1899,0.078,NA,"Saison / Farmhouse Ale",12,"Foolproof Brewing Company","Pawtucket"," RI"
280,"Backyahd IPA",983,0.06,NA,"American IPA",12,"Foolproof Brewing Company","Pawtucket"," RI"
280,"Raincloud Robust Porter",982,0.065,NA,"American Porter",12,"Foolproof Brewing Company","Pawtucket"," RI"
280,"Barstool American Golden Ale",981,0.045,NA,"American Blonde Ale",12,"Foolproof Brewing Company","Pawtucket"," RI"
281,"Groupe G",1895,0.076,65,"Belgian IPA",16,"Headlands Brewing Company","Mill Valley"," CA"
281,"Pt. Bonita Rustic Lager",1894,0.062,40,"American Pale Lager",16,"Headlands Brewing Company","Mill Valley"," CA"
281,"Hill 88 Double IPA",1893,0.088,77,"American Double / Imperial IPA",16,"Headlands Brewing Company","Mill Valley"," CA"
282,"Longhop IPA",1891,0.042,30,"American IPA",16,"Bolero Snort Brewery","Ridgefield Park"," NJ"
282,"Lucky Buck",1890,0.04,34,"Irish Dry Stout",16,"Bolero Snort Brewery","Ridgefield Park"," NJ"
283,"Leatherhead Red",1889,0.052,NA,"American Amber / Red Ale",12,"Thunderhead Brewing Company","Kearney"," NE"
283,"Cropduster Mid-American IPA",1222,0.065,NA,"American IPA",12,"Thunderhead Brewing Company","Kearney"," NE"
283,"Golden Frau Honey Wheat",122,0.075,NA,"Braggot",12,"Thunderhead Brewing Company","Kearney"," NE"
283,"Cornstalker Dark Wheat",121,NA,NA,"American Dark Wheat Ale",12,"Thunderhead Brewing Company","Kearney"," NE"
284,"Thrasher Session India Pale Ale",1886,0.045,44,"American IPA",12,"Defiance Brewing Company","Hays"," KS"
284,"Gutch English Style Mild Ale",1885,0.05,16,"English Pale Mild Ale",12,"Defiance Brewing Company","Hays"," KS"
285,"Hop Freak",1884,0.087,80,"American Double / Imperial IPA",16,"Milwaukee Brewing Company","Milwaukee"," WI"
285,"Louie's Demise Amber Ale",1272,0.051,24,"American Amber / Red Ale",16,"Milwaukee Brewing Company","Milwaukee"," WI"
285,"Hop Happy",1080,0.075,51,"American IPA",16,"Milwaukee Brewing Company","Milwaukee"," WI"
285,"Booyah Farmhouse Ale",932,0.065,20,"Saison / Farmhouse Ale",16,"Milwaukee Brewing Company","Milwaukee"," WI"
285,"O-Gii",776,0.092,NA,"Witbier",16,"Milwaukee Brewing Company","Milwaukee"," WI"
285,"Flaming Damsel Lager (2010)",172,0.048,18,"Vienna Lager",16,"Milwaukee Brewing Company","Milwaukee"," WI"
285,"Louie’s Demise Immort-Ale (2010)",171,0.051,24,"American Amber / Red Ale",16,"Milwaukee Brewing Company","Milwaukee"," WI"
286,"Whitecap Wit",1882,0.048,16,"Witbier",16,"Catawba Island Brewing","Port Clinton"," OH"
286,"Seiche Scottish Ale",1881,0.078,16,"Scottish Ale",16,"Catawba Island Brewing","Port Clinton"," OH"
287,"Truck Stop Honey Brown Ale",1876,0.06,NA,"English Brown Ale",12,"Back Forty Beer Company","Gadsden"," AL"
287,"Naked Pig Pale Ale",1875,0.06,43,"American Pale Ale (APA)",12,"Back Forty Beer Company","Gadsden"," AL"
288,"El Chingon IPA",1874,0.076,73,"American IPA",12,"Four Corners Brewing Company","Dallas"," TX"
288,"Block Party Robust Porter",1873,0.057,40,"American Porter",12,"Four Corners Brewing Company","Dallas"," TX"
288,"Local Buzz",1872,0.052,20,"American Blonde Ale",12,"Four Corners Brewing Company","Dallas"," TX"
289,"Saint Archer White Ale",1868,0.05,15,"Witbier",12,"Saint Archer Brewery","San Diego"," CA"
289,"Saint Archer IPA",1867,0.068,66,"American IPA",12,"Saint Archer Brewery","San Diego"," CA"
289,"Saint Archer Pale Ale",1865,0.052,40,"American Pale Ale (APA)",12,"Saint Archer Brewery","San Diego"," CA"
289,"Saint Archer Blonde",1864,0.048,22,"Kölsch",12,"Saint Archer Brewery","San Diego"," CA"
290,"Rogue American Amber Ale",1860,0.051,NA,"American Amber / Red Ale",16,"Rogue Ales","Newport"," OR"
291,"Supergoose IPA",1857,0.069,67,"American IPA",12,"Hale's Ales","Seattle"," WA"
291,"Hale's Pale American Ale",1440,0.047,NA,"American Pale Ale (APA)",12,"Hale's Ales","Seattle"," WA"
292,"IPA & a Half",1856,0.073,87,"American IPA",12,"Tommyknocker Brewery","Idaho Springs"," CO"
292,"Ornery Amber Lager (2003)",736,0.055,33,"Vienna Lager",12,"Tommyknocker Brewery","Idaho Springs"," CO"
293,"Tarnation California-Style Lager",1855,0.053,NA,"California Common / Steam Beer",12,"Baxter Brewing Company","Lewiston"," ME"
293,"On the Count of 3 (2015)",1778,0.07,42,"Hefeweizen",16,"Baxter Brewing Company","Lewiston"," ME"
293,"Summer Swelter",1209,0.047,NA,"American Pale Wheat Ale",12,"Baxter Brewing Company","Lewiston"," ME"
293,"Phantom Punch Winter Stout",954,0.068,NA,"Foreign / Export Stout",12,"Baxter Brewing Company","Lewiston"," ME"
293,"Hayride Autumn Ale",910,0.066,NA,"Rye Beer",12,"Baxter Brewing Company","Lewiston"," ME"
293,"Celsius Summer Ale (2012)",707,0.047,NA,"American Pale Wheat Ale",12,"Baxter Brewing Company","Lewiston"," ME"
293,"Amber Road",533,0.055,35,"American Amber / Red Ale",12,"Baxter Brewing Company","Lewiston"," ME"
293,"Pamola Xtra Pale Ale",183,0.049,28,"American Pale Ale (APA)",12,"Baxter Brewing Company","Lewiston"," ME"
293,"Stowaway IPA",182,0.069,69,"American IPA",12,"Baxter Brewing Company","Lewiston"," ME"
294,"Blue Boots IPA",1854,0.069,NA,"American IPA",16,"Northampton Brewery","Northamtpon"," MA"
295,"American India Red Ale",1850,0.071,83,"American Strong Ale",12,"Black Shirt Brewing Company","Denver"," CO"
295,"American Red Porter",1849,0.071,45,"American Porter",12,"Black Shirt Brewing Company","Denver"," CO"
295,"American Red Saison",1848,0.078,34,"Saison / Farmhouse Ale",12,"Black Shirt Brewing Company","Denver"," CO"
295,"Colorado Red Ale",1847,0.066,44,"American Amber / Red Ale",12,"Black Shirt Brewing Company","Denver"," CO"
296,"Wachusett Light IPA",1846,0.04,37,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Green Monsta IPA",1845,0.06,55,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Wachusett IPA",1844,0.056,50,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Strawberry White",1843,0.047,NA,"Witbier",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Larry Imperial IPA",1418,0.085,85,"American Double / Imperial IPA",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Wachusett Summer",1038,0.047,NA,"American Pale Wheat Ale",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Country Pale Ale",1030,0.051,17,"English Pale Ale",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Wachusett Light IPA (2013)",1029,0.04,37,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Pumpkan",908,0.052,20,"Pumpkin Ale",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Wachusett Blueberry Ale",619,0.045,10,"Fruit / Vegetable Beer",12,"Wachusett Brewing Company","Westminster"," MA"
296,"Green Monsta IPA",618,0.06,55,"American IPA",12,"Wachusett Brewing Company","Westminster"," MA"
297,"Hefe Lemon",1838,0.049,30,"Radler",12,"Widmer Brothers Brewing Company","Portland"," OR"
297,"Hefe Black",1837,0.049,30,"Hefeweizen",12,"Widmer Brothers Brewing Company","Portland"," OR"
297,"Widmer Brothers Hefeweizen",1836,0.049,30,"Hefeweizen",12,"Widmer Brothers Brewing Company","Portland"," OR"
298,"Provision",1835,0.042,25,"Saison / Farmhouse Ale",12,"Hop Farm Brewing Company","Pittsburgh"," PA"
298,"One Nut Brown",1834,0.047,28,"American Brown Ale",12,"Hop Farm Brewing Company","Pittsburgh"," PA"
298,"Hop Farm IPA",1833,0.058,45,"American IPA",12,"Hop Farm Brewing Company","Pittsburgh"," PA"
299,"Adam's Stout",1832,0.058,40,"American Stout",12,"Liquid Hero Brewery","York"," PA"
299,"American Hero",1688,0.057,42,"American Amber / Red Ale",12,"Liquid Hero Brewery","York"," PA"
299,"Schweet Ale",1687,0.052,20,"Fruit / Vegetable Beer",12,"Liquid Hero Brewery","York"," PA"
299,"Irregardless IPA",1686,0.065,75,"American IPA",12,"Liquid Hero Brewery","York"," PA"
300,"Our Legacy IPA",1831,0.065,60,"American IPA",12,"Matt Brewing Company","Utica"," NY"
300,"Saranac Shandy",1359,0.042,NA,"Shandy",12,"Matt Brewing Company","Utica"," NY"
